,task_id,pass_5
0,1,1.0
1,5,1.0
2,6,1.0
3,8,1.0
4,9,1.0
5,11,1.0
6,12,1.0
7,13,1.0
8,17,1.0
9,18,0.9166666666666666
10,19,1.0
11,20,0.0
12,21,0.0
13,22,0.7777777777777778
14,23,1.0
15,24,0.0
16,25,0.7777777777777778
17,26,1.0
18,27,0.0
19,31,0.0
20,35,0.7777777777777778
21,36,1.0
22,37,0.0
23,41,1.0
24,42,1.0
25,43,1.0
26,44,1.0
27,45,0.7777777777777778
28,46,1.0
29,51,0.0
30,52,1.0
31,54,0.7777777777777778
32,55,0.0
33,56,1.0
34,57,0.5
35,58,0.9166666666666666
36,59,0.0
37,60,0.0
38,62,1.0
39,64,0.7777777777777778
40,65,1.0
41,67,0.0
42,68,1.0
43,71,0.0
44,72,0.0
45,73,1.0
46,74,0.0
47,75,0.9166666666666666
48,76,1.0
49,77,0.0
50,78,0.0
51,79,1.0
52,80,0.0
53,81,1.0
54,83,1.0
55,84,1.0
56,86,1.0
57,214,1.0
58,215,1.0
59,219,0.7777777777777778
60,220,1.0
61,224,1.0
62,226,1.0
63,227,1.0
64,229,1.0
65,230,1.0
66,231,0.7777777777777778
67,232,1.0
68,233,0.0
69,234,0.9166666666666666
70,235,1.0
71,240,0.0
72,241,0.7777777777777778
73,242,1.0
74,248,0.0
75,249,0.5
76,250,0.7777777777777778
77,253,0.0
78,255,0.0
79,256,1.0
80,258,0.9166666666666666
81,259,1.0
82,260,1.0
83,262,1.0
84,263,0.9166666666666666
85,264,1.0
86,266,1.0
87,267,1.0
88,268,1.0
89,269,0.9166666666666666
90,281,1.0
91,282,1.0
92,286,1.0
93,366,0.9166666666666666
94,369,0.0
95,370,0.0
96,380,0.7777777777777778
97,381,0.5
98,386,0.7777777777777778
99,390,0.5
100,392,1.0
101,395,1.0
102,396,1.0
103,401,0.0
104,404,0.0
105,405,1.0
106,406,0.0
107,410,0.0
108,413,0.0
109,414,0.0
110,420,0.7777777777777778
111,423,0.0
112,424,1.0
113,427,0.0
114,430,1.0
115,431,0.0
116,433,0.0
117,442,1.0
118,443,1.0
119,444,0.0
120,445,0.5
121,451,0.5
122,460,1.0
123,462,1.0
124,465,0.0
125,468,1.0
126,469,1.0
127,470,1.0
128,471,0.7777777777777778
129,474,1.0
130,475,1.0
131,476,0.0
132,482,0.0
133,483,1.0
134,485,0.0
135,486,0.7777777777777778
136,487,1.0
137,488,0.0
138,490,0.5
139,492,0.7777777777777778
140,493,0.0
141,494,1.0
142,495,1.0
143,496,1.0
144,498,1.0
145,499,1.0
146,500,1.0
147,501,1.0
148,505,0.7777777777777778
149,506,1.0
150,507,1.0
151,509,1.0
152,510,1.0
153,511,1.0
154,512,0.5
155,513,1.0
156,514,0.0
157,515,0.9166666666666666
158,516,0.0
159,517,0.0
160,518,1.0
161,519,1.0
162,520,1.0
163,521,0.0
164,522,0.7777777777777778
165,523,1.0
166,524,0.0
167,525,0.0
168,526,1.0
169,527,1.0
170,89,1.0
171,92,1.0
172,93,1.0
173,95,1.0
174,96,0.7777777777777778
175,97,1.0
176,99,1.0
177,100,0.0
178,101,0.7777777777777778
179,103,0.7777777777777778
180,106,1.0
181,107,1.0
182,108,1.0
183,109,1.0
184,110,0.0
185,112,1.0
186,113,0.0
187,114,1.0
188,115,1.0
189,116,1.0
190,117,1.0
191,118,1.0
192,119,1.0
193,120,1.0
194,121,1.0
195,122,0.7777777777777778
196,123,1.0
197,124,1.0
198,125,0.7777777777777778
199,127,0.5
200,129,1.0
201,130,1.0
202,133,0.7777777777777778
203,134,0.9166666666666666
204,135,1.0
205,137,1.0
206,138,1.0
207,139,0.0
208,292,1.0
209,293,1.0
210,298,1.0
211,299,1.0
212,300,0.0
213,305,1.0
214,306,0.0
215,308,1.0
216,313,0.7777777777777778
217,315,0.7777777777777778
218,317,1.0
219,318,1.0
220,319,1.0
221,320,1.0
222,322,1.0
223,323,1.0
224,326,1.0
225,447,1.0
226,449,1.0
227,450,1.0
228,528,1.0
229,529,1.0
230,530,1.0
231,532,1.0
232,533,1.0
233,534,1.0
234,535,0.7777777777777778
235,536,0.7777777777777778
236,537,1.0
237,540,1.0
238,541,1.0
239,542,0.0
240,543,1.0
241,544,1.0
242,545,1.0
243,559,1.0
244,560,1.0
245,140,1.0
246,141,1.0
247,142,1.0
248,143,1.0
249,144,1.0
250,145,1.0
251,146,1.0
252,147,1.0
253,148,1.0
254,150,1.0
255,151,1.0
256,152,0.0
257,153,0.9166666666666666
258,154,0.5
259,155,1.0
260,156,1.0
261,157,1.0
262,158,1.0
263,159,1.0
264,160,0.9761904761904762
265,161,1.0
266,162,1.0
267,163,1.0
268,164,1.0
269,165,1.0
270,166,1.0
271,167,1.0
272,168,1.0
273,169,1.0
274,331,1.0
275,334,1.0
276,341,1.0
277,342,0.9166666666666666
278,343,0.9166666666666666
279,565,1.0
280,566,1.0
281,567,1.0
282,569,1.0
283,570,1.0
284,571,1.0
285,572,1.0
286,575,1.0
287,576,0.0
288,577,1.0
289,578,1.0
290,581,1.0
291,582,0.5
292,583,1.0
293,584,1.0
294,585,1.0
295,586,0.7777777777777778
296,170,1.0
297,173,1.0
298,174,1.0
299,176,1.0
300,177,1.0
301,178,1.0
302,179,0.9166666666666666
303,180,0.0
304,181,0.5
305,348,1.0
306,349,1.0
307,350,1.0
308,352,1.0
309,609,1.0
310,611,1.0
311,612,0.0
312,614,1.0
313,615,1.0
314,616,0.5
315,625,0.5
316,626,1.0
317,628,1.0
318,630,1.0
319,631,0.0
320,632,1.0
321,633,0.0
322,183,0.0
323,184,0.0
324,187,1.0
325,188,0.0
326,189,0.7777777777777778
327,190,1.0
328,191,0.0
329,196,1.0
330,197,0.0
331,198,1.0
332,200,0.5
333,202,0.5
334,203,0.5
335,204,1.0
336,205,1.0
337,206,0.0
338,207,1.0
339,209,1.0
340,210,1.0
341,354,1.0
342,355,1.0
343,356,1.0
344,357,1.0
345,358,0.0
346,365,1.0
347,481,0.9166666666666666
348,589,1.0
349,590,0.0
350,592,1.0
351,594,1.0
352,595,1.0
353,597,1.0
354,598,0.0
355,599,1.0
356,601,1.0
357,603,1.0
358,604,1.0
359,605,1.0
360,606,1.0
