1,1,gpt-3.5-turbo
5,1,gpt-3.5-turbo
6,1,gpt-3.5-turbo
8,1,gpt-3.5-turbo
9,1,gpt-3.5-turbo
11,1,gpt-3.5-turbo
12,1,gpt-3.5-turbo
13,1,gpt-3.5-turbo
17,1,gpt-3.5-turbo
18,1,gpt-3.5-turbo
19,1,gpt-3.5-turbo
20,1,gpt-3.5-turbo
21,1,gpt-3.5-turbo
22,1,gpt-3.5-turbo
23,1,gpt-3.5-turbo
24,1,gpt-3.5-turbo
26,1,gpt-3.5-turbo
27,1,gpt-3.5-turbo
28,1,gpt-3.5-turbo
31,1,gpt-3.5-turbo
35,0,gpt-3.5-turbo
36,1,gpt-3.5-turbo
41,1,gpt-3.5-turbo
42,1,gpt-3.5-turbo
43,1,gpt-3.5-turbo
44,0,gpt-3.5-turbo
45,1,gpt-3.5-turbo
46,1,gpt-3.5-turbo
47,1,gpt-3.5-turbo
52,1,gpt-3.5-turbo
54,1,gpt-3.5-turbo
55,0,gpt-3.5-turbo
58,1,gpt-3.5-turbo
59,1,gpt-3.5-turbo
60,0,gpt-3.5-turbo
62,0,gpt-3.5-turbo
64,1,gpt-3.5-turbo
65,0,gpt-3.5-turbo
67,1,gpt-3.5-turbo
68,0,gpt-3.5-turbo
70,1,gpt-3.5-turbo
71,1,gpt-3.5-turbo
72,1,gpt-3.5-turbo
73,1,gpt-3.5-turbo
75,1,gpt-3.5-turbo
76,1,gpt-3.5-turbo
77,1,gpt-3.5-turbo
78,1,gpt-3.5-turbo
79,1,gpt-3.5-turbo
80,1,gpt-3.5-turbo
81,0,gpt-3.5-turbo
83,0,gpt-3.5-turbo
84,1,gpt-3.5-turbo
86,0,gpt-3.5-turbo
214,1,gpt-3.5-turbo
215,1,gpt-3.5-turbo
219,1,gpt-3.5-turbo
220,1,gpt-3.5-turbo
224,1,gpt-3.5-turbo
226,1,gpt-3.5-turbo
229,1,gpt-3.5-turbo
230,1,gpt-3.5-turbo
231,1,gpt-3.5-turbo
232,1,gpt-3.5-turbo
233,0,gpt-3.5-turbo
234,1,gpt-3.5-turbo
235,0,gpt-3.5-turbo
241,1,gpt-3.5-turbo
242,0,gpt-3.5-turbo
244,1,gpt-3.5-turbo
248,1,gpt-3.5-turbo
250,1,gpt-3.5-turbo
256,0,gpt-3.5-turbo
259,0,gpt-3.5-turbo
260,1,gpt-3.5-turbo
262,0,gpt-3.5-turbo
264,1,gpt-3.5-turbo
267,1,gpt-3.5-turbo
268,0,gpt-3.5-turbo
269,1,gpt-3.5-turbo
281,1,gpt-3.5-turbo
282,0,gpt-3.5-turbo
286,1,gpt-3.5-turbo
290,1,gpt-3.5-turbo
291,1,gpt-3.5-turbo
369,1,gpt-3.5-turbo
370,1,gpt-3.5-turbo
380,0,gpt-3.5-turbo
381,0,gpt-3.5-turbo
390,1,gpt-3.5-turbo
392,0,gpt-3.5-turbo
395,1,gpt-3.5-turbo
396,1,gpt-3.5-turbo
401,1,gpt-3.5-turbo
404,1,gpt-3.5-turbo
405,1,gpt-3.5-turbo
406,1,gpt-3.5-turbo
410,1,gpt-3.5-turbo
413,1,gpt-3.5-turbo
420,1,gpt-3.5-turbo
423,1,gpt-3.5-turbo
424,1,gpt-3.5-turbo
427,1,gpt-3.5-turbo
430,1,gpt-3.5-turbo
431,1,gpt-3.5-turbo
433,1,gpt-3.5-turbo
444,1,gpt-3.5-turbo
445,1,gpt-3.5-turbo
451,1,gpt-3.5-turbo
460,1,gpt-3.5-turbo
462,1,gpt-3.5-turbo
465,1,gpt-3.5-turbo
468,1,gpt-3.5-turbo
469,1,gpt-3.5-turbo
470,1,gpt-3.5-turbo
471,1,gpt-3.5-turbo
474,1,gpt-3.5-turbo
475,1,gpt-3.5-turbo
476,1,gpt-3.5-turbo
482,1,gpt-3.5-turbo
483,1,gpt-3.5-turbo
485,1,gpt-3.5-turbo
486,1,gpt-3.5-turbo
487,1,gpt-3.5-turbo
488,1,gpt-3.5-turbo
490,1,gpt-3.5-turbo
492,1,gpt-3.5-turbo
493,1,gpt-3.5-turbo
494,1,gpt-3.5-turbo
495,1,gpt-3.5-turbo
496,1,gpt-3.5-turbo
498,1,gpt-3.5-turbo
499,1,gpt-3.5-turbo
500,1,gpt-3.5-turbo
501,0,gpt-3.5-turbo
505,0,gpt-3.5-turbo
506,1,gpt-3.5-turbo
507,0,gpt-3.5-turbo
509,0,gpt-3.5-turbo
510,1,gpt-3.5-turbo
511,1,gpt-3.5-turbo
512,1,gpt-3.5-turbo
513,1,gpt-3.5-turbo
514,1,gpt-3.5-turbo
515,1,gpt-3.5-turbo
516,1,gpt-3.5-turbo
517,1,gpt-3.5-turbo
518,1,gpt-3.5-turbo
519,1,gpt-3.5-turbo
520,1,gpt-3.5-turbo
521,1,gpt-3.5-turbo
522,1,gpt-3.5-turbo
523,1,gpt-3.5-turbo
524,1,gpt-3.5-turbo
525,1,gpt-3.5-turbo
526,0,gpt-3.5-turbo
527,1,gpt-3.5-turbo
546,1,gpt-3.5-turbo
547,1,gpt-3.5-turbo
551,1,gpt-3.5-turbo
552,1,gpt-3.5-turbo
555,1,gpt-3.5-turbo
557,1,gpt-3.5-turbo
558,1,gpt-3.5-turbo
87,0,gpt-3.5-turbo
88,1,gpt-3.5-turbo
89,1,gpt-3.5-turbo
92,1,gpt-3.5-turbo
93,0,gpt-3.5-turbo
95,0,gpt-3.5-turbo
96,1,gpt-3.5-turbo
97,1,gpt-3.5-turbo
99,0,gpt-3.5-turbo
100,1,gpt-3.5-turbo
101,1,gpt-3.5-turbo
103,1,gpt-3.5-turbo
106,1,gpt-3.5-turbo
107,0,gpt-3.5-turbo
108,1,gpt-3.5-turbo
110,0,gpt-3.5-turbo
112,1,gpt-3.5-turbo
116,1,gpt-3.5-turbo
117,0,gpt-3.5-turbo
118,1,gpt-3.5-turbo
121,0,gpt-3.5-turbo
122,1,gpt-3.5-turbo
123,0,gpt-3.5-turbo
124,0,gpt-3.5-turbo
125,1,gpt-3.5-turbo
129,0,gpt-3.5-turbo
130,1,gpt-3.5-turbo
133,1,gpt-3.5-turbo
134,1,gpt-3.5-turbo
135,0,gpt-3.5-turbo
138,0,gpt-3.5-turbo
139,1,gpt-3.5-turbo
292,1,gpt-3.5-turbo
298,1,gpt-3.5-turbo
299,1,gpt-3.5-turbo
315,1,gpt-3.5-turbo
317,1,gpt-3.5-turbo
318,1,gpt-3.5-turbo
319,1,gpt-3.5-turbo
320,1,gpt-3.5-turbo
322,1,gpt-3.5-turbo
323,1,gpt-3.5-turbo
326,1,gpt-3.5-turbo
447,1,gpt-3.5-turbo
450,1,gpt-3.5-turbo
528,1,gpt-3.5-turbo
529,1,gpt-3.5-turbo
530,1,gpt-3.5-turbo
