,task_id,pass_3
0,5,1.0
1,6,1.0
2,8,1.0
3,9,1.0
4,11,0.9916666666666667
5,12,1.0
6,13,0.9666666666666667
7,17,1.0
8,18,1.0
9,19,1.0
10,20,1.0
11,21,0.0
12,22,0.0
13,23,1.0
14,24,0.9916666666666667
15,25,0.0
16,26,1.0
17,27,1.0
18,31,1.0
19,35,0.0
20,36,1.0
21,37,1.0
22,41,0.0
23,42,0.0
24,43,1.0
25,44,1.0
26,45,1.0
27,46,1.0
28,47,0.0
29,52,1.0
30,54,1.0
31,55,1.0
32,56,1.0
33,57,0.0
34,58,0.0
35,59,0.0
36,60,0.0
37,62,0.0
38,64,0.0
39,65,0.0
40,67,0.0
41,68,1.0
42,70,0.0
43,71,0.0
44,72,0.0
45,73,1.0
46,74,1.0
47,75,1.0
48,76,1.0
49,77,0.0
50,78,0.0
51,79,0.0
52,80,0.0
53,81,0.0
54,83,1.0
55,84,0.0
56,86,1.0
57,214,1.0
58,215,1.0
59,219,1.0
60,220,1.0
61,224,1.0
62,226,1.0
63,227,1.0
64,229,1.0
65,230,1.0
66,231,0.0
67,232,1.0
68,233,0.0
69,234,0.0
70,235,0.0
71,240,0.0
72,241,0.0
73,242,1.0
74,248,0.0
75,249,0.0
76,250,0.0
77,253,0.0
78,255,0.0
79,256,1.0
80,258,0.9166666666666666
81,259,1.0
82,260,1.0
83,262,0.9666666666666667
84,263,1.0
85,264,1.0
86,266,1.0
87,267,1.0
88,268,1.0
89,269,1.0
90,281,1.0
91,282,1.0
92,286,1.0
93,291,1.0
94,366,1.0
95,369,1.0
96,370,1.0
97,380,0.9166666666666666
98,381,0.9916666666666667
99,386,1.0
100,390,1.0
101,392,1.0
102,395,1.0
103,396,1.0
104,401,0.9166666666666666
105,404,1.0
106,405,1.0
107,406,1.0
108,410,1.0
109,413,1.0
110,414,0.9666666666666667
111,420,1.0
112,423,1.0
113,424,1.0
114,427,1.0
115,430,1.0
116,431,1.0
117,442,1.0
118,443,1.0
119,444,1.0
120,445,0.9666666666666667
121,451,0.9166666666666666
122,460,1.0
123,462,1.0
124,465,0.0
125,468,0.30000000000000004
126,470,1.0
127,471,1.0
128,474,1.0
129,475,1.0
130,476,1.0
131,482,1.0
132,483,1.0
133,485,1.0
134,486,1.0
135,487,1.0
136,488,1.0
137,490,1.0
138,492,1.0
139,493,1.0
140,494,1.0
141,495,1.0
142,496,1.0
143,498,1.0
144,499,1.0
145,500,1.0
146,501,1.0
147,505,0.0
148,506,0.0
149,507,1.0
150,509,0.9666666666666667
151,510,1.0
152,511,1.0
153,512,1.0
154,513,1.0
155,514,1.0
156,515,1.0
157,516,1.0
158,517,1.0
159,518,1.0
160,519,1.0
161,520,1.0
162,521,1.0
163,522,1.0
164,523,1.0
165,524,1.0
166,525,1.0
167,526,1.0
168,527,1.0
169,552,1.0
170,555,1.0
171,557,0.0
172,558,0.9166666666666666
173,87,1.0
174,88,1.0
175,89,1.0
176,92,1.0
177,93,1.0
178,95,1.0
179,96,0.0
180,97,1.0
181,99,1.0
182,100,1.0
183,101,1.0
184,103,0.8333333333333334
185,104,1.0
186,106,1.0
187,107,1.0
188,108,1.0
189,109,1.0
190,110,1.0
191,111,1.0
192,112,1.0
193,113,1.0
194,114,1.0
195,115,1.0
196,116,1.0
197,117,1.0
198,118,1.0
199,119,1.0
200,120,1.0
201,121,1.0
202,122,1.0
203,123,1.0
204,124,0.0
205,125,1.0
206,127,1.0
207,129,1.0
208,130,1.0
209,131,1.0
210,132,1.0
211,133,1.0
212,134,0.0
213,135,1.0
214,137,1.0
215,138,1.0
216,139,0.0
217,292,0.0
218,293,1.0
219,298,1.0
220,299,1.0
221,300,1.0
222,305,1.0
223,306,1.0
224,308,1.0
225,313,1.0
226,315,1.0
227,317,0.0
228,318,1.0
229,319,1.0
230,320,0.0
231,322,1.0
232,323,1.0
233,326,0.0
234,447,1.0
235,449,1.0
236,450,1.0
237,528,1.0
238,529,1.0
239,530,1.0
240,532,0.0
241,533,0.0
242,534,1.0
243,535,0.0
244,536,0.0
245,537,1.0
246,538,1.0
247,540,1.0
248,541,0.0
249,542,0.0
250,543,1.0
251,544,1.0
252,545,1.0
253,559,1.0
254,560,1.0
255,140,1.0
256,141,1.0
257,142,0.0
258,143,1.0
259,144,1.0
260,145,1.0
261,146,1.0
262,147,1.0
263,148,0.0
264,150,0.0
265,151,1.0
266,152,1.0
267,153,1.0
268,154,1.0
269,155,1.0
270,156,1.0
271,157,0.9916666666666667
272,158,1.0
273,159,1.0
274,160,1.0
275,161,1.0
276,162,0.9916666666666667
277,163,1.0
278,164,0.9916666666666667
279,165,1.0
280,166,1.0
281,167,1.0
282,168,0.9916666666666667
283,169,1.0
284,331,0.9916666666666667
285,334,0.9916666666666667
286,341,1.0
287,342,1.0
288,343,1.0
289,565,1.0
290,566,1.0
291,567,1.0
292,569,1.0
293,570,0.0
294,571,1.0
295,572,1.0
296,575,1.0
297,576,1.0
298,577,1.0
299,578,1.0
300,581,1.0
301,582,1.0
302,583,1.0
303,584,0.0
304,585,0.0
305,586,1.0
306,170,1.0
307,173,1.0
308,174,1.0
309,176,1.0
310,177,1.0
311,178,1.0
312,179,1.0
313,180,1.0
314,181,1.0
315,348,0.0
316,349,1.0
317,350,1.0
318,352,1.0
319,609,1.0
320,611,1.0
321,612,0.0
322,614,0.0
323,615,1.0
324,616,0.0
325,625,0.0
326,626,0.0
327,628,0.0
328,630,1.0
329,631,0.0
330,632,1.0
331,633,1.0
332,183,1.0
333,184,1.0
334,187,1.0
335,188,0.0
336,189,0.0
337,190,1.0
338,191,0.0
339,196,1.0
340,197,1.0
341,198,1.0
342,200,1.0
343,202,1.0
344,203,1.0
345,204,0.0
346,205,1.0
347,206,0.0
348,207,0.0
349,209,0.0
350,210,1.0
351,354,1.0
352,355,0.0
353,356,0.0
354,357,0.0
355,358,1.0
356,365,1.0
357,481,1.0
358,589,1.0
359,590,1.0
360,592,1.0
361,594,1.0
362,595,1.0
363,597,1.0
364,598,1.0
365,599,0.0
366,601,1.0
367,603,0.0
368,604,1.0
369,605,1.0
370,606,0.0
