1,1,gpt-4
5,1,gpt-4
6,1,gpt-4
8,1,gpt-4
9,1,gpt-4
11,1,gpt-4
12,1,gpt-4
13,1,gpt-4
17,1,gpt-4
18,1,gpt-4
19,1,gpt-4
20,1,gpt-4
21,1,gpt-4
22,1,gpt-4
23,1,gpt-4
24,1,gpt-4
26,1,gpt-4
27,1,gpt-4
28,1,gpt-4
31,0,gpt-4
35,0,gpt-4
36,1,gpt-4
41,1,gpt-4
42,1,gpt-4
43,1,gpt-4
44,0,gpt-4
45,1,gpt-4
46,1,gpt-4
47,1,gpt-4
52,0,gpt-4
54,1,gpt-4
55,1,gpt-4
58,1,gpt-4
59,1,gpt-4
60,1,gpt-4
62,1,gpt-4
64,1,gpt-4
65,0,gpt-4
67,1,gpt-4
68,0,gpt-4
70,1,gpt-4
71,1,gpt-4
73,1,gpt-4
75,1,gpt-4
76,1,gpt-4
77,1,gpt-4
78,1,gpt-4
79,1,gpt-4
80,1,gpt-4
81,0,gpt-4
83,0,gpt-4
84,1,gpt-4
86,0,gpt-4
214,1,gpt-4
215,1,gpt-4
219,1,gpt-4
220,1,gpt-4
224,0,gpt-4
226,1,gpt-4
229,0,gpt-4
230,1,gpt-4
231,1,gpt-4
232,1,gpt-4
233,0,gpt-4
234,1,gpt-4
235,0,gpt-4
241,1,gpt-4
242,0,gpt-4
244,1,gpt-4
248,1,gpt-4
250,1,gpt-4
256,0,gpt-4
259,0,gpt-4
260,1,gpt-4
262,1,gpt-4
264,1,gpt-4
267,1,gpt-4
268,0,gpt-4
269,1,gpt-4
281,1,gpt-4
282,0,gpt-4
286,1,gpt-4
290,1,gpt-4
291,1,gpt-4
369,1,gpt-4
370,1,gpt-4
380,0,gpt-4
381,0,gpt-4
390,1,gpt-4
392,0,gpt-4
395,1,gpt-4
396,1,gpt-4
401,1,gpt-4
404,1,gpt-4
405,1,gpt-4
406,1,gpt-4
410,1,gpt-4
413,1,gpt-4
420,1,gpt-4
423,1,gpt-4
424,1,gpt-4
427,1,gpt-4
430,1,gpt-4
431,1,gpt-4
433,1,gpt-4
444,1,gpt-4
445,1,gpt-4
451,1,gpt-4
460,1,gpt-4
462,1,gpt-4
465,1,gpt-4
468,1,gpt-4
469,1,gpt-4
470,1,gpt-4
471,1,gpt-4
474,1,gpt-4
475,1,gpt-4
476,1,gpt-4
482,1,gpt-4
483,1,gpt-4
485,1,gpt-4
486,1,gpt-4
487,1,gpt-4
488,1,gpt-4
490,1,gpt-4
492,1,gpt-4
493,1,gpt-4
494,1,gpt-4
495,1,gpt-4
496,1,gpt-4
498,1,gpt-4
499,1,gpt-4
500,0,gpt-4
501,0,gpt-4
505,1,gpt-4
506,0,gpt-4
507,0,gpt-4
509,0,gpt-4
510,1,gpt-4
511,1,gpt-4
512,1,gpt-4
513,1,gpt-4
514,1,gpt-4
515,1,gpt-4
516,1,gpt-4
517,1,gpt-4
518,1,gpt-4
519,1,gpt-4
520,0,gpt-4
521,1,gpt-4
522,1,gpt-4
523,1,gpt-4
524,1,gpt-4
525,1,gpt-4
526,0,gpt-4
527,1,gpt-4
546,1,gpt-4
547,1,gpt-4
551,1,gpt-4
552,1,gpt-4
