1,0,deepseek-coder-6.7b-instruct
5,0,deepseek-coder-6.7b-instruct
6,0,deepseek-coder-6.7b-instruct
8,0,deepseek-coder-6.7b-instruct
9,0,deepseek-coder-6.7b-instruct
11,0,deepseek-coder-6.7b-instruct
12,0,deepseek-coder-6.7b-instruct
13,0,deepseek-coder-6.7b-instruct
17,0,deepseek-coder-6.7b-instruct
18,0,deepseek-coder-6.7b-instruct
19,1,deepseek-coder-6.7b-instruct
20,0,deepseek-coder-6.7b-instruct
21,0,deepseek-coder-6.7b-instruct
22,0,deepseek-coder-6.7b-instruct
23,1,deepseek-coder-6.7b-instruct
24,1,deepseek-coder-6.7b-instruct
26,1,deepseek-coder-6.7b-instruct
27,1,deepseek-coder-6.7b-instruct
28,0,deepseek-coder-6.7b-instruct
31,0,deepseek-coder-6.7b-instruct
35,0,deepseek-coder-6.7b-instruct
36,0,deepseek-coder-6.7b-instruct
41,1,deepseek-coder-6.7b-instruct
42,0,deepseek-coder-6.7b-instruct
43,1,deepseek-coder-6.7b-instruct
44,0,deepseek-coder-6.7b-instruct
45,1,deepseek-coder-6.7b-instruct
46,1,deepseek-coder-6.7b-instruct
47,1,deepseek-coder-6.7b-instruct
52,0,deepseek-coder-6.7b-instruct
54,1,deepseek-coder-6.7b-instruct
55,0,deepseek-coder-6.7b-instruct
58,1,deepseek-coder-6.7b-instruct
59,0,deepseek-coder-6.7b-instruct
60,1,deepseek-coder-6.7b-instruct
62,0,deepseek-coder-6.7b-instruct
64,1,deepseek-coder-6.7b-instruct
65,0,deepseek-coder-6.7b-instruct
67,1,deepseek-coder-6.7b-instruct
68,0,deepseek-coder-6.7b-instruct
70,0,deepseek-coder-6.7b-instruct
71,1,deepseek-coder-6.7b-instruct
73,1,deepseek-coder-6.7b-instruct
74,0,deepseek-coder-6.7b-instruct
75,1,deepseek-coder-6.7b-instruct
76,1,deepseek-coder-6.7b-instruct
77,1,deepseek-coder-6.7b-instruct
78,1,deepseek-coder-6.7b-instruct
79,1,deepseek-coder-6.7b-instruct
80,1,deepseek-coder-6.7b-instruct
81,0,deepseek-coder-6.7b-instruct
83,0,deepseek-coder-6.7b-instruct
84,0,deepseek-coder-6.7b-instruct
86,0,deepseek-coder-6.7b-instruct
214,1,deepseek-coder-6.7b-instruct
215,0,deepseek-coder-6.7b-instruct
219,1,deepseek-coder-6.7b-instruct
220,0,deepseek-coder-6.7b-instruct
224,0,deepseek-coder-6.7b-instruct
226,1,deepseek-coder-6.7b-instruct
229,1,deepseek-coder-6.7b-instruct
230,1,deepseek-coder-6.7b-instruct
231,1,deepseek-coder-6.7b-instruct
232,0,deepseek-coder-6.7b-instruct
233,0,deepseek-coder-6.7b-instruct
234,1,deepseek-coder-6.7b-instruct
235,0,deepseek-coder-6.7b-instruct
241,1,deepseek-coder-6.7b-instruct
242,0,deepseek-coder-6.7b-instruct
248,1,deepseek-coder-6.7b-instruct
256,0,deepseek-coder-6.7b-instruct
259,0,deepseek-coder-6.7b-instruct
260,1,deepseek-coder-6.7b-instruct
262,0,deepseek-coder-6.7b-instruct
264,1,deepseek-coder-6.7b-instruct
267,1,deepseek-coder-6.7b-instruct
268,0,deepseek-coder-6.7b-instruct
269,1,deepseek-coder-6.7b-instruct
281,0,deepseek-coder-6.7b-instruct
282,0,deepseek-coder-6.7b-instruct
286,1,deepseek-coder-6.7b-instruct
290,0,deepseek-coder-6.7b-instruct
291,1,deepseek-coder-6.7b-instruct
369,1,deepseek-coder-6.7b-instruct
370,0,deepseek-coder-6.7b-instruct
380,0,deepseek-coder-6.7b-instruct
381,0,deepseek-coder-6.7b-instruct
390,0,deepseek-coder-6.7b-instruct
392,1,deepseek-coder-6.7b-instruct
395,0,deepseek-coder-6.7b-instruct
396,0,deepseek-coder-6.7b-instruct
401,0,deepseek-coder-6.7b-instruct
404,1,deepseek-coder-6.7b-instruct
405,0,deepseek-coder-6.7b-instruct
406,1,deepseek-coder-6.7b-instruct
410,0,deepseek-coder-6.7b-instruct
413,0,deepseek-coder-6.7b-instruct
420,0,deepseek-coder-6.7b-instruct
423,1,deepseek-coder-6.7b-instruct
424,1,deepseek-coder-6.7b-instruct
427,0,deepseek-coder-6.7b-instruct
430,0,deepseek-coder-6.7b-instruct
431,1,deepseek-coder-6.7b-instruct
433,0,deepseek-coder-6.7b-instruct
444,1,deepseek-coder-6.7b-instruct
445,0,deepseek-coder-6.7b-instruct
451,1,deepseek-coder-6.7b-instruct
460,0,deepseek-coder-6.7b-instruct
462,1,deepseek-coder-6.7b-instruct
465,0,deepseek-coder-6.7b-instruct
468,1,deepseek-coder-6.7b-instruct
469,0,deepseek-coder-6.7b-instruct
470,0,deepseek-coder-6.7b-instruct
471,1,deepseek-coder-6.7b-instruct
474,0,deepseek-coder-6.7b-instruct
475,0,deepseek-coder-6.7b-instruct
476,1,deepseek-coder-6.7b-instruct
