1,0,deepseek-coder-6.7b-instruct
5,1,deepseek-coder-6.7b-instruct
6,1,deepseek-coder-6.7b-instruct
1,0,deepseek-coder-6.7b-instruct
5,1,deepseek-coder-6.7b-instruct
6,0,deepseek-coder-6.7b-instruct
1,1,deepseek-coder-6.7b-instruct
5,1,deepseek-coder-6.7b-instruct
6,0,deepseek-coder-6.7b-instruct
8,1,deepseek-coder-6.7b-instruct
9,1,deepseek-coder-6.7b-instruct
11,0,deepseek-coder-6.7b-instruct
12,0,deepseek-coder-6.7b-instruct
13,1,deepseek-coder-6.7b-instruct
17,1,deepseek-coder-6.7b-instruct
18,1,deepseek-coder-6.7b-instruct
19,1,deepseek-coder-6.7b-instruct
20,0,deepseek-coder-6.7b-instruct
21,1,deepseek-coder-6.7b-instruct
22,1,deepseek-coder-6.7b-instruct
23,1,deepseek-coder-6.7b-instruct
24,1,deepseek-coder-6.7b-instruct
26,1,deepseek-coder-6.7b-instruct
27,1,deepseek-coder-6.7b-instruct
28,1,deepseek-coder-6.7b-instruct
31,1,deepseek-coder-6.7b-instruct
35,1,deepseek-coder-6.7b-instruct
36,0,deepseek-coder-6.7b-instruct
41,1,deepseek-coder-6.7b-instruct
42,1,deepseek-coder-6.7b-instruct
43,0,deepseek-coder-6.7b-instruct
44,0,deepseek-coder-6.7b-instruct
45,1,deepseek-coder-6.7b-instruct
46,1,deepseek-coder-6.7b-instruct
47,1,deepseek-coder-6.7b-instruct
52,0,deepseek-coder-6.7b-instruct
54,1,deepseek-coder-6.7b-instruct
55,0,deepseek-coder-6.7b-instruct
58,1,deepseek-coder-6.7b-instruct
59,1,deepseek-coder-6.7b-instruct
60,0,deepseek-coder-6.7b-instruct
62,1,deepseek-coder-6.7b-instruct
64,1,deepseek-coder-6.7b-instruct
65,0,deepseek-coder-6.7b-instruct
67,1,deepseek-coder-6.7b-instruct
68,0,deepseek-coder-6.7b-instruct
70,1,deepseek-coder-6.7b-instruct
