1,0,deepseek-coder-6.7b-instruct
5,0,deepseek-coder-6.7b-instruct
6,1,deepseek-coder-6.7b-instruct
8,1,deepseek-coder-6.7b-instruct
9,0,deepseek-coder-6.7b-instruct
11,0,deepseek-coder-6.7b-instruct
12,0,deepseek-coder-6.7b-instruct
13,0,deepseek-coder-6.7b-instruct
17,0,deepseek-coder-6.7b-instruct
18,1,deepseek-coder-6.7b-instruct
19,0,deepseek-coder-6.7b-instruct
20,1,deepseek-coder-6.7b-instruct
21,1,deepseek-coder-6.7b-instruct
22,1,deepseek-coder-6.7b-instruct
23,0,deepseek-coder-6.7b-instruct
24,1,deepseek-coder-6.7b-instruct
25,1,deepseek-coder-6.7b-instruct
26,0,deepseek-coder-6.7b-instruct
27,1,deepseek-coder-6.7b-instruct
31,0,deepseek-coder-6.7b-instruct
35,1,deepseek-coder-6.7b-instruct
36,0,deepseek-coder-6.7b-instruct
37,1,deepseek-coder-6.7b-instruct
41,0,deepseek-coder-6.7b-instruct
42,0,deepseek-coder-6.7b-instruct
43,0,deepseek-coder-6.7b-instruct
44,0,deepseek-coder-6.7b-instruct
45,1,deepseek-coder-6.7b-instruct
46,1,deepseek-coder-6.7b-instruct
47,1,deepseek-coder-6.7b-instruct
52,0,deepseek-coder-6.7b-instruct
54,1,deepseek-coder-6.7b-instruct
55,1,deepseek-coder-6.7b-instruct
56,0,deepseek-coder-6.7b-instruct
57,1,deepseek-coder-6.7b-instruct
58,1,deepseek-coder-6.7b-instruct
59,1,deepseek-coder-6.7b-instruct
60,1,deepseek-coder-6.7b-instruct
62,0,deepseek-coder-6.7b-instruct
64,1,deepseek-coder-6.7b-instruct
65,0,deepseek-coder-6.7b-instruct
67,0,deepseek-coder-6.7b-instruct
68,0,deepseek-coder-6.7b-instruct
70,0,deepseek-coder-6.7b-instruct
71,1,deepseek-coder-6.7b-instruct
72,0,deepseek-coder-6.7b-instruct
73,0,deepseek-coder-6.7b-instruct
74,0,deepseek-coder-6.7b-instruct
75,1,deepseek-coder-6.7b-instruct
76,0,deepseek-coder-6.7b-instruct
77,1,deepseek-coder-6.7b-instruct
78,1,deepseek-coder-6.7b-instruct
79,0,deepseek-coder-6.7b-instruct
80,1,deepseek-coder-6.7b-instruct
81,0,deepseek-coder-6.7b-instruct
83,0,deepseek-coder-6.7b-instruct
84,0,deepseek-coder-6.7b-instruct
86,0,deepseek-coder-6.7b-instruct
214,1,deepseek-coder-6.7b-instruct
215,0,deepseek-coder-6.7b-instruct
219,0,deepseek-coder-6.7b-instruct
220,0,deepseek-coder-6.7b-instruct
224,1,deepseek-coder-6.7b-instruct
226,1,deepseek-coder-6.7b-instruct
227,0,deepseek-coder-6.7b-instruct
229,0,deepseek-coder-6.7b-instruct
230,0,deepseek-coder-6.7b-instruct
231,1,deepseek-coder-6.7b-instruct
232,0,deepseek-coder-6.7b-instruct
233,1,deepseek-coder-6.7b-instruct
234,1,deepseek-coder-6.7b-instruct
235,0,deepseek-coder-6.7b-instruct
240,1,deepseek-coder-6.7b-instruct
241,1,deepseek-coder-6.7b-instruct
242,0,deepseek-coder-6.7b-instruct
248,0,deepseek-coder-6.7b-instruct
249,0,deepseek-coder-6.7b-instruct
250,0,deepseek-coder-6.7b-instruct
253,0,deepseek-coder-6.7b-instruct
255,0,deepseek-coder-6.7b-instruct
256,0,deepseek-coder-6.7b-instruct
258,0,deepseek-coder-6.7b-instruct
259,0,deepseek-coder-6.7b-instruct
260,1,deepseek-coder-6.7b-instruct
262,1,deepseek-coder-6.7b-instruct
263,0,deepseek-coder-6.7b-instruct
264,1,deepseek-coder-6.7b-instruct
266,1,deepseek-coder-6.7b-instruct
267,0,deepseek-coder-6.7b-instruct
268,0,deepseek-coder-6.7b-instruct
269,0,deepseek-coder-6.7b-instruct
281,0,deepseek-coder-6.7b-instruct
282,0,deepseek-coder-6.7b-instruct
286,0,deepseek-coder-6.7b-instruct
291,0,deepseek-coder-6.7b-instruct
366,0,deepseek-coder-6.7b-instruct
369,0,deepseek-coder-6.7b-instruct
370,0,deepseek-coder-6.7b-instruct
380,1,deepseek-coder-6.7b-instruct
381,1,deepseek-coder-6.7b-instruct
386,1,deepseek-coder-6.7b-instruct
390,1,deepseek-coder-6.7b-instruct
392,0,deepseek-coder-6.7b-instruct
395,0,deepseek-coder-6.7b-instruct
396,0,deepseek-coder-6.7b-instruct
401,0,deepseek-coder-6.7b-instruct
404,1,deepseek-coder-6.7b-instruct
405,0,deepseek-coder-6.7b-instruct
406,1,deepseek-coder-6.7b-instruct
410,1,deepseek-coder-6.7b-instruct
413,1,deepseek-coder-6.7b-instruct
414,0,deepseek-coder-6.7b-instruct
420,0,deepseek-coder-6.7b-instruct
423,0,deepseek-coder-6.7b-instruct
424,1,deepseek-coder-6.7b-instruct
427,1,deepseek-coder-6.7b-instruct
430,0,deepseek-coder-6.7b-instruct
