,task_id,pass_5
0,1,1.0
1,5,1.0
2,6,0.0
3,8,1.0
4,9,1.0
5,11,0.0
6,12,0.0
7,13,0.0
8,17,0.0
9,18,0.0
10,19,0.0
11,20,0.0
12,21,0.0
13,22,0.0
14,23,0.0
15,24,0.0
16,25,0.0
17,26,1.0
18,27,0.9761904761904762
19,28,0.9761904761904762
20,31,0.0
21,33,0.9166666666666666
22,35,0.5
23,36,1.0
24,37,0.0
25,41,0.0
26,42,0.9761904761904762
27,43,0.0
28,44,0.7777777777777778
29,45,0.7777777777777778
30,46,1.0
31,47,0.0
32,51,0.0
33,52,0.0
34,53,1.0
35,54,0.9166666666666666
36,55,0.0
37,56,1.0
38,57,0.0
39,58,1.0
40,59,0.0
41,60,0.9166666666666666
42,62,0.9166666666666666
43,63,0.9166666666666666
44,64,0.0
45,65,0.0
46,67,0.9166666666666666
47,68,0.0
48,70,0.9166666666666666
49,71,0.0
50,72,1.0
51,73,0.0
52,74,0.0
53,75,0.0
54,76,0.0
55,77,0.0
56,78,0.0
57,79,0.0
58,80,0.0
59,81,1.0
60,82,0.0
61,83,0.0
62,84,0.0
63,85,0.0
64,213,0.0
65,214,0.0
66,215,0.0
67,216,0.0
68,219,0.0
69,220,0.0
70,221,0.0
71,224,1.0
72,226,0.0
73,227,0.0
74,229,0.0
75,230,0.0
76,231,0.0
77,232,0.0
78,233,0.0
79,234,0.0
80,235,0.0
81,240,0.0
82,241,0.0
83,242,1.0
84,244,0.0
85,248,1.0
86,249,0.0
87,250,0.0
88,252,0.0
89,253,0.0
90,255,0.0
91,256,0.0
92,258,0.0
93,259,0.0
94,260,0.0
95,262,0.0
96,263,1.0
97,264,0.0
98,266,0.0
99,267,0.0
100,268,0.0
101,269,1.0
102,281,1.0
103,282,0.0
104,286,0.0
105,290,0.0
106,291,1.0
107,366,1.0
108,369,0.0
109,370,0.0
110,380,0.0
111,381,0.0
112,386,0.0
113,390,0.0
114,392,0.0
115,395,0.0
116,396,1.0
117,398,0.0
118,401,0.0
119,404,0.0
120,405,0.0
121,406,0.0
122,410,0.0
123,412,0.0
124,413,1.0
125,414,0.0
126,418,1.0
127,420,0.0
128,423,0.0
129,424,1.0
130,427,0.0
131,428,0.0
132,430,0.0
133,431,1.0
134,433,0.0
135,438,1.0
136,442,0.0
137,443,1.0
138,444,0.0
139,445,0.0
140,451,0.0
141,460,0.0
142,461,0.0
143,462,1.0
144,463,0.0
145,465,0.0
146,468,0.0
147,469,0.0
148,470,0.0
149,471,0.0
150,474,0.0
151,475,0.0
152,476,0.0
153,477,1.0
154,478,0.0
155,482,0.0
156,483,1.0
157,485,0.0
158,486,1.0
159,487,1.0
160,488,0.0
161,490,0.0
162,491,0.0
163,492,0.0
164,493,0.0
165,494,0.0
166,495,0.0
167,496,0.0
168,498,1.0
169,499,0.0
170,500,0.0
171,501,0.0
172,505,1.0
173,506,0.0
174,507,1.0
175,509,1.0
176,510,0.0
177,511,0.0
178,512,0.0
179,513,1.0
180,514,1.0
181,515,1.0
182,516,1.0
183,517,1.0
184,518,0.0
185,519,1.0
186,520,0.0
187,521,0.0
188,522,0.0
189,523,0.0
190,524,1.0
191,525,0.0
192,526,0.0
193,527,0.0
194,546,1.0
195,547,1.0
196,548,0.0
197,550,0.0
198,551,0.0
199,552,0.0
200,555,0.0
201,557,1.0
202,558,1.0
203,87,0.0
204,88,0.0
205,89,0.0
206,92,0.0
207,93,1.0
208,95,1.0
209,96,0.0
210,97,1.0
211,99,1.0
212,100,0.0
213,101,0.0
214,103,0.0
215,104,0.0
216,106,0.0
217,107,1.0
218,108,0.0
219,109,0.0
220,110,1.0
221,111,0.0
222,112,0.0
223,113,0.0
224,114,0.0
225,115,1.0
226,116,0.0
227,117,0.0
228,118,0.0
229,119,0.0
230,120,0.0
231,121,0.0
232,122,0.0
233,123,0.0
234,124,1.0
235,125,0.0
236,127,0.0
237,129,1.0
238,130,0.0
239,131,0.0
240,132,0.0
241,133,0.0
242,134,0.0
243,135,1.0
244,137,1.0
245,138,1.0
246,139,0.0
247,292,0.0
248,293,0.0
249,298,0.0
250,299,0.0
251,300,0.0
252,306,0.0
253,308,1.0
254,313,0.0
255,315,0.0
256,317,0.0
257,318,1.0
258,319,1.0
259,320,0.0
260,322,1.0
261,323,1.0
262,326,0.0
263,447,0.0
264,449,1.0
265,450,1.0
266,528,0.0
267,529,0.0
268,530,1.0
269,532,1.0
270,533,1.0
271,534,0.0
272,535,0.0
273,536,0.0
274,537,0.0
275,538,0.0
276,540,0.0
277,541,0.0
278,542,1.0
279,543,1.0
280,544,1.0
281,545,1.0
282,559,1.0
283,560,0.0
284,140,0.0
285,141,1.0
286,142,0.0
287,143,0.0
288,144,0.0
289,145,0.0
290,146,0.0
291,147,1.0
292,148,0.0
293,149,0.0
294,150,0.0
295,151,0.0
296,152,0.0
297,153,0.0
298,154,0.0
299,155,0.0
300,156,0.0
301,157,1.0
302,158,0.0
303,159,1.0
304,160,0.0
305,161,0.0
306,162,1.0
307,163,1.0
308,164,0.0
309,165,0.0
310,166,0.0
311,167,1.0
312,168,0.0
313,169,1.0
314,331,1.0
315,334,0.0
316,341,0.0
317,342,0.0
318,343,0.0
319,565,0.0
320,566,0.0
321,567,0.0
322,569,0.0
323,570,0.0
324,571,0.0
325,572,0.0
326,575,0.0
327,576,1.0
328,577,0.0
329,578,0.0
330,581,0.0
331,582,0.0
332,583,0.0
333,584,0.0
334,585,0.0
335,586,1.0
336,170,0.0
337,173,0.0
338,174,0.0
339,175,0.0
340,176,0.0
341,177,1.0
342,178,1.0
343,179,0.0
344,180,0.0
345,181,1.0
346,182,0.0
347,348,1.0
348,349,1.0
349,350,0.0
350,351,0.0
351,352,0.0
352,608,0.0
353,609,1.0
354,610,0.0
355,611,1.0
356,612,1.0
357,614,0.0
358,615,1.0
359,616,0.0
360,617,1.0
361,623,0.0
362,625,0.0
363,626,0.0
364,628,0.0
365,630,1.0
366,631,0.0
367,632,0.0
368,633,1.0
369,183,0.0
370,184,0.0
371,187,0.0
372,188,1.0
373,189,1.0
374,190,0.0
375,191,0.0
376,192,0.0
377,193,0.0
378,194,0.0
379,195,0.0
380,196,0.0
381,197,0.0
382,198,0.0
383,200,0.0
384,202,0.0
385,203,1.0
386,204,0.0
387,205,1.0
388,206,0.0
389,207,0.0
390,208,0.0
391,209,0.0
392,210,1.0
393,354,1.0
394,355,1.0
395,356,1.0
396,357,1.0
397,358,0.0
398,359,0.0
399,360,1.0
400,361,0.0
401,365,0.0
402,481,0.0
403,589,0.0
404,590,0.0
405,591,0.0
406,592,0.0
407,594,1.0
408,595,0.0
409,597,0.0
410,598,0.0
411,599,0.0
412,601,0.0
413,603,1.0
414,604,1.0
415,605,0.0
416,606,1.0
