,task_id,pass_3
0,5,1.0
1,6,0.7083333333333333
2,8,1.0
3,9,1.0
4,11,1.0
5,12,1.0
6,13,0.9916666666666667
7,17,1.0
8,18,0.9916666666666667
9,19,1.0
10,20,0.30000000000000004
11,21,0.9666666666666667
12,22,0.9166666666666666
13,23,1.0
14,24,0.8333333333333334
15,25,0.7083333333333333
16,26,0.9166666666666666
17,27,0.9666666666666667
18,31,1.0
19,35,0.8333333333333334
20,36,1.0
21,37,0.8333333333333334
22,41,0.30000000000000004
23,42,0.0
24,43,1.0
25,44,0.0
26,45,0.7083333333333333
27,46,0.5333333333333333
28,52,1.0
29,54,0.0
30,55,1.0
31,56,1.0
32,58,0.9166666666666666
33,59,0.0
34,60,0.0
35,62,1.0
36,64,0.0
37,65,1.0
38,67,0.0
39,68,1.0
40,70,0.0
41,71,0.9166666666666666
42,72,0.0
43,73,1.0
44,74,0.0
45,75,0.0
46,76,1.0
47,77,0.0
48,78,0.7083333333333333
49,79,1.0
50,80,0.0
51,81,1.0
52,83,1.0
53,84,0.0
54,86,1.0
55,214,0.0
56,215,0.0
57,219,0.8333333333333334
58,220,1.0
59,224,0.0
60,226,0.0
61,227,0.5333333333333333
62,229,0.7083333333333333
63,230,1.0
64,231,0.0
65,232,0.0
66,233,0.9166666666666666
67,234,0.0
68,235,1.0
69,240,0.0
70,241,0.0
71,242,1.0
72,248,0.9166666666666666
73,249,0.5333333333333333
74,250,0.7083333333333333
75,253,0.5333333333333333
76,255,0.7083333333333333
77,256,1.0
78,258,0.9166666666666666
79,259,1.0
80,260,0.9916666666666667
81,262,0.7083333333333333
82,263,0.0
83,264,0.0
84,266,0.0
85,267,0.0
86,268,0.0
87,269,1.0
88,281,1.0
89,282,1.0
90,286,1.0
91,291,0.0
92,366,0.0
93,369,0.0
94,370,0.0
95,380,0.0
96,381,0.0
97,386,0.0
98,390,0.0
99,392,1.0
100,395,0.0
101,396,1.0
102,401,0.0
103,404,0.0
104,405,1.0
105,406,0.0
106,410,0.0
107,413,0.0
108,414,0.0
109,420,0.0
110,423,0.0
111,424,0.0
112,427,0.0
113,430,1.0
114,431,0.0
115,442,1.0
116,443,0.0
117,444,0.0
118,445,0.0
119,451,0.0
120,460,1.0
121,462,1.0
122,465,0.0
123,468,0.0
124,470,0.0
125,471,0.0
126,475,0.0
127,476,0.0
128,482,0.0
129,483,1.0
130,485,0.0
131,486,0.0
132,487,0.0
133,488,0.0
134,490,0.0
135,492,0.0
136,493,0.0
137,494,0.0
138,495,1.0
139,496,0.0
140,498,1.0
141,499,1.0
142,500,0.0
143,501,1.0
144,505,1.0
145,506,0.0
146,507,1.0
147,509,0.0
148,510,1.0
149,511,1.0
150,512,0.0
151,513,1.0
152,514,1.0
153,515,0.0
154,516,0.0
155,517,0.0
156,518,0.0
157,519,0.0
158,520,0.0
159,521,0.0
160,522,0.0
161,523,1.0
162,524,0.0
163,525,0.0
164,526,1.0
165,527,1.0
166,547,1.0
167,551,0.0
168,552,0.0
169,555,1.0
170,557,1.0
171,558,1.0
172,87,0.0
173,88,0.0
174,89,0.0
175,92,0.0
176,93,1.0
177,95,1.0
178,96,0.0
179,97,1.0
180,99,1.0
181,100,1.0
182,101,1.0
183,103,0.0
184,104,1.0
185,106,0.0
186,107,1.0
187,108,1.0
188,109,0.0
189,111,0.0
190,112,0.0
191,113,0.0
192,114,0.0
193,115,1.0
194,116,0.0
195,117,0.0
196,118,1.0
197,119,1.0
198,120,1.0
199,121,0.0
200,122,0.0
201,123,1.0
202,124,1.0
203,125,0.0
204,127,0.0
205,129,1.0
206,130,0.0
207,131,0.0
208,132,0.0
209,133,0.0
210,134,0.0
211,135,1.0
212,137,0.0
213,138,1.0
214,139,0.0
215,292,0.0
216,293,1.0
217,298,0.0
218,299,0.0
219,300,0.0
220,305,1.0
221,306,1.0
222,308,1.0
223,313,0.0
224,315,0.0
225,317,1.0
226,318,0.0
227,319,1.0
228,320,1.0
229,322,1.0
230,323,1.0
231,326,0.0
232,447,1.0
233,449,0.0
234,450,1.0
235,528,0.0
236,529,1.0
237,530,1.0
238,532,1.0
239,533,1.0
240,534,1.0
241,535,0.0
242,536,1.0
243,537,1.0
244,538,1.0
245,540,1.0
246,541,1.0
247,542,0.0
248,543,1.0
249,544,1.0
250,545,0.0
251,559,1.0
252,560,1.0
253,140,0.0
254,141,1.0
255,142,0.0
256,143,1.0
257,144,1.0
258,145,1.0
259,146,0.0
260,147,1.0
261,148,0.0
262,150,0.0
263,151,0.0
264,152,0.0
265,153,0.0
266,154,0.0
267,155,0.0
268,156,0.0
269,157,0.0
270,158,1.0
271,159,1.0
272,160,0.0
273,161,0.0
274,162,1.0
275,163,0.0
276,164,1.0
277,165,0.0
278,166,1.0
279,167,0.0
280,168,1.0
281,169,1.0
282,331,1.0
283,334,0.0
284,341,1.0
285,342,0.0
286,343,0.0
287,565,1.0
288,566,1.0
289,567,1.0
290,569,1.0
291,570,0.0
292,571,0.0
293,572,0.0
294,575,1.0
295,576,0.0
296,577,1.0
297,578,0.0
298,581,0.0
299,582,0.0
300,583,0.0
301,584,1.0
302,585,0.0
303,586,0.0
304,170,0.0
305,173,0.0
306,174,0.0
307,176,0.0
308,177,1.0
309,178,1.0
310,179,0.0
311,180,0.0
312,181,0.0
313,348,1.0
314,349,0.0
315,350,1.0
316,352,1.0
317,609,1.0
318,611,1.0
319,612,0.0
320,614,1.0
321,615,1.0
322,616,0.0
323,625,0.0
324,626,0.0
325,628,0.0
326,630,1.0
327,631,0.0
328,632,1.0
329,633,0.0
330,183,0.0
331,184,0.0
332,187,1.0
333,188,1.0
334,189,0.0
335,190,0.0
336,191,0.0
337,196,0.0
338,197,0.0
339,198,0.0
340,200,0.0
341,202,1.0
342,203,0.0
343,204,0.0
344,205,1.0
345,206,0.0
346,207,1.0
347,209,1.0
348,210,0.0
349,354,1.0
350,355,1.0
351,356,1.0
352,357,1.0
353,358,0.0
354,365,0.0
355,481,0.0
356,589,1.0
357,590,0.0
358,592,0.0
359,594,1.0
360,595,1.0
361,597,0.0
362,598,1.0
363,599,1.0
364,601,1.0
365,603,1.0
366,604,0.0
367,605,1.0
368,606,0.0
